,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
2178,2178,309441547,280430536,1,4,58,2022-01-01 04:58:00,"[309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 280430536]",2022-01-01 05:00:44.000,164.0,"{309441547: '2022-01-01 04:58:00', 306221950: '2022-01-01 04:58:12', 399384843: '2022-01-01 04:58:25', 306221941: '2022-01-01 04:58:37', 306222676: '2022-01-01 04:58:50', 306221960: '2022-01-01 04:59:03', 306221900: '2022-01-01 04:59:15', 306222385: '2022-01-01 04:59:28', 306222128: '2022-01-01 04:59:40', 307662242: '2022-01-01 04:59:53', 309450366: '2022-01-01 05:00:06', 307662284: '2022-01-01 05:00:18', 307661801: '2022-01-01 05:00:31', 280430536: '2022-01-01 05:00:44'}"
2179,2179,306222676,290333400,1,20,43,2022-01-01 20:43:00,"[306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 20:47:40.800,280.8,"{306222676: '2022-01-01 20:43:00', 306221960: '2022-01-01 20:43:23', 306221900: '2022-01-01 20:43:46', 306222385: '2022-01-01 20:44:10', 306222128: '2022-01-01 20:44:33', 307662242: '2022-01-01 20:44:57', 309450366: '2022-01-01 20:45:20', 307662284: '2022-01-01 20:45:43', 307662889: '2022-01-01 20:46:07', 307663269: '2022-01-01 20:46:30', 304525639: '2022-01-01 20:46:54', 290333444: '2022-01-01 20:47:17', 290333400: '2022-01-01 20:47:40'}"
2180,2180,290333443,308304288,1,1,12,2022-01-01 01:12:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 01:18:31.800,391.8,"{290333443: '2022-01-01 01:12:00', 290333444: '2022-01-01 01:12:19', 304525639: '2022-01-01 01:12:39', 307663269: '2022-01-01 01:12:58', 307662889: '2022-01-01 01:13:18', 307662284: '2022-01-01 01:13:37', 309450366: '2022-01-01 01:13:57', 307662242: '2022-01-01 01:14:17', 306222128: '2022-01-01 01:14:36', 306222385: '2022-01-01 01:14:56', 306221900: '2022-01-01 01:15:15', 306225115: '2022-01-01 01:15:35', 306225011: '2022-01-01 01:15:55', 306221653: '2022-01-01 01:16:14', 306225000: '2022-01-01 01:16:34', 306221765: '2022-01-01 01:16:53', 306221807: '2022-01-01 01:17:13', 306221802: '2022-01-01 01:17:33', 306221804: '2022-01-01 01:17:52', 308304289: '2022-01-01 01:18:12', 308304288: '2022-01-01 01:18:31'}"
2181,2181,306218723,7756059845,1,20,58,2022-01-01 20:58:00,"[306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845]",2022-01-01 21:01:22.900,202.9,"{306218723: '2022-01-01 20:58:00', 306222462: '2022-01-01 20:58:20', 306226719: '2022-01-01 20:58:40', 309450229: '2022-01-01 20:59:00', 306222128: '2022-01-01 20:59:21', 307662242: '2022-01-01 20:59:41', 309450366: '2022-01-01 21:00:01', 307662284: '2022-01-01 21:00:22', 307661801: '2022-01-01 21:00:42', 307662149: '2022-01-01 21:01:02', 7756059845: '2022-01-01 21:01:22'}"
2182,2182,306221802,306222462,1,20,12,2022-01-01 20:12:00,"[306221802, 306221807, 306221765, 306225000, 306224552, 306222462]",2022-01-01 20:12:57.800,57.8,"{306221802: '2022-01-01 20:12:00', 306221807: '2022-01-01 20:12:11', 306221765: '2022-01-01 20:12:23', 306225000: '2022-01-01 20:12:34', 306224552: '2022-01-01 20:12:46', 306222462: '2022-01-01 20:12:57'}"
2183,2183,354863048,308304288,1,2,43,2022-01-01 02:43:00,"[354863048, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 02:45:46.500,166.5,"{354863048: '2022-01-01 02:43:00', 309450366: '2022-01-01 02:43:11', 307662242: '2022-01-01 02:43:22', 306222128: '2022-01-01 02:43:33', 306222385: '2022-01-01 02:43:44', 306221900: '2022-01-01 02:43:55', 306225115: '2022-01-01 02:44:06', 306225011: '2022-01-01 02:44:17', 306221653: '2022-01-01 02:44:28', 306225000: '2022-01-01 02:44:39', 306221765: '2022-01-01 02:44:51', 306221807: '2022-01-01 02:45:02', 306221802: '2022-01-01 02:45:13', 306221804: '2022-01-01 02:45:24', 308304289: '2022-01-01 02:45:35', 308304288: '2022-01-01 02:45:46'}"
2184,2184,306222462,304525639,1,5,9,2022-01-01 05:09:00,"[306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639]",2022-01-01 05:14:09.400,309.4,"{306222462: '2022-01-01 05:09:00', 306226719: '2022-01-01 05:09:34', 309450229: '2022-01-01 05:10:08', 306222128: '2022-01-01 05:10:43', 307662242: '2022-01-01 05:11:17', 309450366: '2022-01-01 05:11:51', 307662284: '2022-01-01 05:12:26', 307662889: '2022-01-01 05:13:00', 307663269: '2022-01-01 05:13:35', 304525639: '2022-01-01 05:14:09'}"
2185,2185,1633571571,307663269,1,1,47,2022-01-01 01:47:00,"[1633571571, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269]",2022-01-01 01:50:59.300,239.3,"{1633571571: '2022-01-01 01:47:00', 309450229: '2022-01-01 01:47:34', 306222128: '2022-01-01 01:48:08', 307662242: '2022-01-01 01:48:42', 309450366: '2022-01-01 01:49:16', 307662284: '2022-01-01 01:49:50', 307662889: '2022-01-01 01:50:25', 307663269: '2022-01-01 01:50:59'}"
2186,2186,306221960,290333444,1,23,55,2022-01-01 23:55:00,"[306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444]",2022-01-01 23:59:35.900,275.9,"{306221960: '2022-01-01 23:55:00', 306221900: '2022-01-01 23:55:27', 306222385: '2022-01-01 23:55:55', 306222128: '2022-01-01 23:56:22', 307662242: '2022-01-01 23:56:50', 309450366: '2022-01-01 23:57:17', 307662284: '2022-01-01 23:57:45', 307662889: '2022-01-01 23:58:13', 307663269: '2022-01-01 23:58:40', 304525639: '2022-01-01 23:59:08', 290333444: '2022-01-01 23:59:35'}"
2187,2187,309450229,290333443,1,5,21,2022-01-01 05:21:00,"[309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443]",2022-01-01 05:25:21.400,261.4,"{309450229: '2022-01-01 05:21:00', 306222128: '2022-01-01 05:21:29', 307662242: '2022-01-01 05:21:58', 309450366: '2022-01-01 05:22:27', 307662284: '2022-01-01 05:22:56', 307662889: '2022-01-01 05:23:25', 307663269: '2022-01-01 05:23:54', 304525639: '2022-01-01 05:24:23', 290333444: '2022-01-01 05:24:52', 290333443: '2022-01-01 05:25:21'}"
2188,2188,297675884,309450229,1,7,32,2022-01-01 07:32:00,"[297675884, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229]",2022-01-01 07:35:56.000,236.0,"{297675884: '2022-01-01 07:32:00', 307663269: '2022-01-01 07:32:33', 307662889: '2022-01-01 07:33:07', 307662284: '2022-01-01 07:33:41', 309450366: '2022-01-01 07:34:14', 307662242: '2022-01-01 07:34:48', 306222128: '2022-01-01 07:35:22', 309450229: '2022-01-01 07:35:56'}"
2189,2189,7756059875,309450234,1,1,19,2022-01-01 01:19:00,"[7756059875, 307662149, 307661801, 307662198, 354863048, 307662238, 354863308, 309450234]",2022-01-01 01:20:18.300,78.3,"{7756059875: '2022-01-01 01:19:00', 307662149: '2022-01-01 01:19:11', 307661801: '2022-01-01 01:19:22', 307662198: '2022-01-01 01:19:33', 354863048: '2022-01-01 01:19:44', 307662238: '2022-01-01 01:19:55', 354863308: '2022-01-01 01:20:07', 309450234: '2022-01-01 01:20:18'}"
2190,2190,309441548,309450340,1,20,38,2022-01-01 20:38:00,"[309441548, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 20:40:07.400,127.4,"{309441548: '2022-01-01 20:38:00', 309441562: '2022-01-01 20:38:09', 309441547: '2022-01-01 20:38:19', 306221950: '2022-01-01 20:38:29', 399384843: '2022-01-01 20:38:39', 306221941: '2022-01-01 20:38:49', 306222676: '2022-01-01 20:38:58', 306221960: '2022-01-01 20:39:08', 306221900: '2022-01-01 20:39:18', 306222385: '2022-01-01 20:39:28', 306222128: '2022-01-01 20:39:38', 309450229: '2022-01-01 20:39:47', 1633571571: '2022-01-01 20:39:57', 309450340: '2022-01-01 20:40:07'}"
2191,2191,307661801,306221653,1,1,44,2022-01-01 01:44:00,"[307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653]",2022-01-01 01:45:28.100,88.1,"{307661801: '2022-01-01 01:44:00', 307662284: '2022-01-01 01:44:09', 309450366: '2022-01-01 01:44:19', 307662242: '2022-01-01 01:44:29', 306222128: '2022-01-01 01:44:39', 306222385: '2022-01-01 01:44:48', 306221900: '2022-01-01 01:44:58', 306225115: '2022-01-01 01:45:08', 306225011: '2022-01-01 01:45:18', 306221653: '2022-01-01 01:45:28'}"
2192,2192,7756059845,307664334,1,21,43,2022-01-01 21:43:00,"[7756059845, 307662149, 307661801, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242, 307664334]",2022-01-01 21:48:05.600,305.6,"{7756059845: '2022-01-01 21:43:00', 307662149: '2022-01-01 21:43:27', 307661801: '2022-01-01 21:43:55', 307662284: '2022-01-01 21:44:23', 307662889: '2022-01-01 21:44:51', 307663269: '2022-01-01 21:45:18', 304525639: '2022-01-01 21:45:46', 290333444: '2022-01-01 21:46:14', 290333443: '2022-01-01 21:46:42', 307664257: '2022-01-01 21:47:10', 307664242: '2022-01-01 21:47:37', 307664334: '2022-01-01 21:48:05'}"
2193,2193,280430536,306226719,1,9,45,2022-01-01 09:45:00,"[280430536, 307661801, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719]",2022-01-01 09:46:14.600,74.6,"{280430536: '2022-01-01 09:45:00', 307661801: '2022-01-01 09:45:10', 307662284: '2022-01-01 09:45:21', 309450366: '2022-01-01 09:45:31', 307662242: '2022-01-01 09:45:42', 306222128: '2022-01-01 09:45:53', 309450229: '2022-01-01 09:46:03', 306226719: '2022-01-01 09:46:14'}"
2194,2194,306225000,306221804,1,6,53,2022-01-01 06:53:00,"[306225000, 306221765, 306221807, 306221802, 306221804]",2022-01-01 06:53:29.800,29.8,"{306225000: '2022-01-01 06:53:00', 306221765: '2022-01-01 06:53:07', 306221807: '2022-01-01 06:53:14', 306221802: '2022-01-01 06:53:22', 306221804: '2022-01-01 06:53:29'}"
2195,2195,354863308,306222128,1,1,46,2022-01-01 01:46:00,"[354863308, 1633571571, 309450229, 306222128]",2022-01-01 01:46:22.400,22.4,"{354863308: '2022-01-01 01:46:00', 1633571571: '2022-01-01 01:46:07', 309450229: '2022-01-01 01:46:14', 306222128: '2022-01-01 01:46:22'}"
2196,2196,306222128,399384843,1,8,42,2022-01-01 08:42:00,"[306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843]",2022-01-01 08:42:32.600,32.6,"{306222128: '2022-01-01 08:42:00', 306222385: '2022-01-01 08:42:05', 306221900: '2022-01-01 08:42:10', 306221960: '2022-01-01 08:42:16', 306222676: '2022-01-01 08:42:21', 306221941: '2022-01-01 08:42:27', 399384843: '2022-01-01 08:42:32'}"
2197,2197,309450234,307662199,1,11,14,2022-01-01 11:14:00,"[309450234, 354863308, 307662238, 354863048, 307662198, 307662199]",2022-01-01 11:14:41.300,41.3,"{309450234: '2022-01-01 11:14:00', 354863308: '2022-01-01 11:14:08', 307662238: '2022-01-01 11:14:16', 354863048: '2022-01-01 11:14:24', 307662198: '2022-01-01 11:14:33', 307662199: '2022-01-01 11:14:41'}"
2198,2198,7756059834,309450229,1,3,2,2022-01-01 03:02:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 309450229]",2022-01-01 03:03:05.200,65.2,"{7756059834: '2022-01-01 03:02:00', 7756059836: '2022-01-01 03:02:07', 7756059845: '2022-01-01 03:02:14', 307662149: '2022-01-01 03:02:21', 307661801: '2022-01-01 03:02:28', 307662284: '2022-01-01 03:02:36', 309450366: '2022-01-01 03:02:43', 307662242: '2022-01-01 03:02:50', 306222128: '2022-01-01 03:02:57', 309450229: '2022-01-01 03:03:05'}"
2199,2199,306222462,280324491,1,18,35,2022-01-01 18:35:00,"[306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324491]",2022-01-01 18:40:38.300,338.3,"{306222462: '2022-01-01 18:35:00', 306226719: '2022-01-01 18:35:37', 309450229: '2022-01-01 18:36:15', 306222128: '2022-01-01 18:36:52', 307662242: '2022-01-01 18:37:30', 309450366: '2022-01-01 18:38:07', 307662284: '2022-01-01 18:38:45', 307662889: '2022-01-01 18:39:23', 280324485: '2022-01-01 18:40:00', 280324491: '2022-01-01 18:40:38'}"
2200,2200,309450234,306225000,1,13,6,2022-01-01 13:06:00,"[309450234, 354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000]",2022-01-01 13:07:38.000,98.0,"{309450234: '2022-01-01 13:06:00', 354863308: '2022-01-01 13:06:08', 1633571571: '2022-01-01 13:06:17', 309450229: '2022-01-01 13:06:26', 306222128: '2022-01-01 13:06:35', 306222385: '2022-01-01 13:06:44', 306221900: '2022-01-01 13:06:53', 306225115: '2022-01-01 13:07:02', 306225011: '2022-01-01 13:07:11', 306225009: '2022-01-01 13:07:20', 306224552: '2022-01-01 13:07:29', 306225000: '2022-01-01 13:07:38'}"
2201,2201,280324491,3023405356,1,6,52,2022-01-01 06:52:00,"[280324491, 280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 3023405356]",2022-01-01 06:58:05.700,365.7,"{280324491: '2022-01-01 06:52:00', 280324485: '2022-01-01 06:52:22', 307662889: '2022-01-01 06:52:45', 307662284: '2022-01-01 06:53:08', 309450366: '2022-01-01 06:53:31', 307662242: '2022-01-01 06:53:54', 306222128: '2022-01-01 06:54:17', 306222385: '2022-01-01 06:54:39', 306221900: '2022-01-01 06:55:02', 306225115: '2022-01-01 06:55:25', 306225011: '2022-01-01 06:55:48', 306221653: '2022-01-01 06:56:11', 306225000: '2022-01-01 06:56:34', 306221765: '2022-01-01 06:56:57', 306221807: '2022-01-01 06:57:19', 306221802: '2022-01-01 06:57:42', 3023405356: '2022-01-01 06:58:05'}"
2202,2202,306221807,306222462,1,8,10,2022-01-01 08:10:00,"[306221807, 306221765, 306225000, 306224552, 306222462]",2022-01-01 08:10:44.700,44.7,"{306221807: '2022-01-01 08:10:00', 306221765: '2022-01-01 08:10:11', 306225000: '2022-01-01 08:10:22', 306224552: '2022-01-01 08:10:33', 306222462: '2022-01-01 08:10:44'}"
2203,2203,7756059875,306221950,1,12,0,2022-01-01 12:00:00,"[7756059875, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950]",2022-01-01 12:02:06.400,126.4,"{7756059875: '2022-01-01 12:00:00', 307662149: '2022-01-01 12:00:09', 307661801: '2022-01-01 12:00:19', 307662284: '2022-01-01 12:00:29', 309450366: '2022-01-01 12:00:38', 307662242: '2022-01-01 12:00:48', 306222128: '2022-01-01 12:00:58', 306222385: '2022-01-01 12:01:08', 306221900: '2022-01-01 12:01:17', 306221960: '2022-01-01 12:01:27', 306222676: '2022-01-01 12:01:37', 306221941: '2022-01-01 12:01:46', 399384843: '2022-01-01 12:01:56', 306221950: '2022-01-01 12:02:06'}"
2204,2204,306226719,306222385,1,15,39,2022-01-01 15:39:00,"[306226719, 309450229, 306222128, 306222385]",2022-01-01 15:39:26.000,26.0,"{306226719: '2022-01-01 15:39:00', 309450229: '2022-01-01 15:39:08', 306222128: '2022-01-01 15:39:17', 306222385: '2022-01-01 15:39:26'}"
2205,2205,306222383,306225011,1,3,25,2022-01-01 03:25:00,"[306222383, 306222385, 306221900, 306225115, 306225011]",2022-01-01 03:25:35.000,35.0,"{306222383: '2022-01-01 03:25:00', 306222385: '2022-01-01 03:25:08', 306221900: '2022-01-01 03:25:17', 306225115: '2022-01-01 03:25:26', 306225011: '2022-01-01 03:25:35'}"
2206,2206,3023405360,280324491,1,14,54,2022-01-01 14:54:00,"[3023405360, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324491]",2022-01-01 14:59:49.100,349.1,"{3023405360: '2022-01-01 14:54:00', 306221765: '2022-01-01 14:54:23', 306225000: '2022-01-01 14:54:46', 306224552: '2022-01-01 14:55:09', 306225009: '2022-01-01 14:55:33', 306225011: '2022-01-01 14:55:56', 306225115: '2022-01-01 14:56:19', 306221900: '2022-01-01 14:56:42', 306222385: '2022-01-01 14:57:06', 306222128: '2022-01-01 14:57:29', 307662242: '2022-01-01 14:57:52', 309450366: '2022-01-01 14:58:16', 307662284: '2022-01-01 14:58:39', 307662889: '2022-01-01 14:59:02', 280324485: '2022-01-01 14:59:25', 280324491: '2022-01-01 14:59:49'}"
2207,2207,306225000,307662199,1,8,8,2022-01-01 08:08:00,"[306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662198, 307662199]",2022-01-01 08:09:58.200,118.2,"{306225000: '2022-01-01 08:08:00', 306224552: '2022-01-01 08:08:09', 306225009: '2022-01-01 08:08:18', 306225011: '2022-01-01 08:08:27', 306225115: '2022-01-01 08:08:36', 306221900: '2022-01-01 08:08:45', 306222385: '2022-01-01 08:08:54', 306222128: '2022-01-01 08:09:03', 307662242: '2022-01-01 08:09:12', 309450366: '2022-01-01 08:09:21', 307662284: '2022-01-01 08:09:30', 307661801: '2022-01-01 08:09:40', 307662198: '2022-01-01 08:09:49', 307662199: '2022-01-01 08:09:58'}"
2208,2208,308304288,399384843,1,19,4,2022-01-01 19:04:00,"[308304288, 308304289, 306221804, 3023405356, 306221950, 399384843]",2022-01-01 19:05:45.100,105.1,"{308304288: '2022-01-01 19:04:00', 308304289: '2022-01-01 19:04:21', 306221804: '2022-01-01 19:04:42', 3023405356: '2022-01-01 19:05:03', 306221950: '2022-01-01 19:05:24', 399384843: '2022-01-01 19:05:45'}"
2209,2209,307664257,306221941,1,1,46,2022-01-01 01:46:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941]",2022-01-01 01:50:50.600,290.6,"{307664257: '2022-01-01 01:46:00', 290333443: '2022-01-01 01:46:20', 290333444: '2022-01-01 01:46:41', 304525639: '2022-01-01 01:47:02', 307663269: '2022-01-01 01:47:23', 307662889: '2022-01-01 01:47:43', 307662284: '2022-01-01 01:48:04', 309450366: '2022-01-01 01:48:25', 307662242: '2022-01-01 01:48:46', 306222128: '2022-01-01 01:49:06', 306222385: '2022-01-01 01:49:27', 306221900: '2022-01-01 01:49:48', 306221960: '2022-01-01 01:50:09', 306222676: '2022-01-01 01:50:29', 306221941: '2022-01-01 01:50:50'}"
2210,2210,290333443,309441547,1,12,15,2022-01-01 12:15:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547]",2022-01-01 12:21:02.500,362.5,"{290333443: '2022-01-01 12:15:00', 290333444: '2022-01-01 12:15:22', 304525639: '2022-01-01 12:15:45', 307663269: '2022-01-01 12:16:07', 307662889: '2022-01-01 12:16:30', 307662284: '2022-01-01 12:16:53', 309450366: '2022-01-01 12:17:15', 307662242: '2022-01-01 12:17:38', 306222128: '2022-01-01 12:18:01', 306222385: '2022-01-01 12:18:23', 306221900: '2022-01-01 12:18:46', 306221960: '2022-01-01 12:19:09', 306222676: '2022-01-01 12:19:31', 306221941: '2022-01-01 12:19:54', 399384843: '2022-01-01 12:20:17', 306221950: '2022-01-01 12:20:39', 309441547: '2022-01-01 12:21:02'}"
2211,2211,307663269,306226719,1,14,0,2022-01-01 14:00:00,"[307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719]",2022-01-01 14:03:58.800,238.8,"{307663269: '2022-01-01 14:00:00', 307662889: '2022-01-01 14:00:34', 307662284: '2022-01-01 14:01:08', 309450366: '2022-01-01 14:01:42', 307662242: '2022-01-01 14:02:16', 306222128: '2022-01-01 14:02:50', 309450229: '2022-01-01 14:03:24', 306226719: '2022-01-01 14:03:58'}"
2212,2212,309450344,297675884,1,16,23,2022-01-01 16:23:00,"[309450344, 309450340, 1633571571, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884]",2022-01-01 16:27:25.000,265.0,"{309450344: '2022-01-01 16:23:00', 309450340: '2022-01-01 16:23:26', 1633571571: '2022-01-01 16:23:53', 309450229: '2022-01-01 16:24:19', 306222128: '2022-01-01 16:24:46', 307662242: '2022-01-01 16:25:12', 309450366: '2022-01-01 16:25:39', 307662284: '2022-01-01 16:26:05', 307662889: '2022-01-01 16:26:32', 307663269: '2022-01-01 16:26:58', 297675884: '2022-01-01 16:27:25'}"
2213,2213,309441547,309441547,1,3,12,2022-01-01 03:12:00,[309441547],2022-01-01 03:12:00.000,0.0,{309441547: Timestamp('2022-01-01 03:12:00')}
2214,2214,290333443,306226719,1,16,44,2022-01-01 16:44:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719]",2022-01-01 16:48:33.100,273.1,"{290333443: '2022-01-01 16:44:00', 290333444: '2022-01-01 16:44:27', 304525639: '2022-01-01 16:44:54', 307663269: '2022-01-01 16:45:21', 307662889: '2022-01-01 16:45:49', 307662284: '2022-01-01 16:46:16', 309450366: '2022-01-01 16:46:43', 307662242: '2022-01-01 16:47:11', 306222128: '2022-01-01 16:47:38', 309450229: '2022-01-01 16:48:05', 306226719: '2022-01-01 16:48:33'}"
