,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
2260,2260,290333444,280324485,1,23,52,2022-01-01 23:52:00,"[290333444, 304525639, 307663269, 307662889, 280324485]",2022-01-01 23:55:47.700,227.7,"{290333444: '2022-01-01 23:52:00', 304525639: '2022-01-01 23:52:56', 307663269: '2022-01-01 23:53:53', 307662889: '2022-01-01 23:54:50', 280324485: '2022-01-01 23:55:47'}"
2261,2261,290333858,306221941,1,3,53,2022-01-01 03:53:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941]",2022-01-01 03:58:42.100,342.1,"{290333858: '2022-01-01 03:53:00', 307664257: '2022-01-01 03:53:22', 290333443: '2022-01-01 03:53:45', 290333444: '2022-01-01 03:54:08', 304525639: '2022-01-01 03:54:31', 307663269: '2022-01-01 03:54:54', 307662889: '2022-01-01 03:55:16', 307662284: '2022-01-01 03:55:39', 309450366: '2022-01-01 03:56:02', 307662242: '2022-01-01 03:56:25', 306222128: '2022-01-01 03:56:48', 306222385: '2022-01-01 03:57:10', 306221900: '2022-01-01 03:57:33', 306221960: '2022-01-01 03:57:56', 306222676: '2022-01-01 03:58:19', 306221941: '2022-01-01 03:58:42'}"
2262,2262,7756059834,306224552,1,4,57,2022-01-01 04:57:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552]",2022-01-01 04:59:14.400,134.4,"{7756059834: '2022-01-01 04:57:00', 7756059836: '2022-01-01 04:57:09', 7756059845: '2022-01-01 04:57:19', 307662149: '2022-01-01 04:57:28', 307661801: '2022-01-01 04:57:38', 307662284: '2022-01-01 04:57:48', 309450366: '2022-01-01 04:57:57', 307662242: '2022-01-01 04:58:07', 306222128: '2022-01-01 04:58:16', 306222385: '2022-01-01 04:58:26', 306221900: '2022-01-01 04:58:36', 306225115: '2022-01-01 04:58:45', 306225011: '2022-01-01 04:58:55', 306225009: '2022-01-01 04:59:04', 306224552: '2022-01-01 04:59:14'}"
2263,2263,290333858,307662199,1,19,30,2022-01-01 19:30:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 307661801, 307662198, 307662199]",2022-01-01 19:35:03.000,303.0,"{290333858: '2022-01-01 19:30:00', 307664257: '2022-01-01 19:30:30', 290333443: '2022-01-01 19:31:00', 290333444: '2022-01-01 19:31:30', 304525639: '2022-01-01 19:32:01', 307663269: '2022-01-01 19:32:31', 307662889: '2022-01-01 19:33:01', 307662284: '2022-01-01 19:33:32', 307661801: '2022-01-01 19:34:02', 307662198: '2022-01-01 19:34:32', 307662199: '2022-01-01 19:35:03'}"
2264,2264,309441562,306222462,1,8,55,2022-01-01 08:55:00,"[309441562, 309441547, 306221950, 3023405356, 306221802, 306221807, 306221765, 306225000, 306224552, 306222462]",2022-01-01 08:57:46.100,166.1,"{309441562: '2022-01-01 08:55:00', 309441547: '2022-01-01 08:55:18', 306221950: '2022-01-01 08:55:36', 3023405356: '2022-01-01 08:55:55', 306221802: '2022-01-01 08:56:13', 306221807: '2022-01-01 08:56:32', 306221765: '2022-01-01 08:56:50', 306225000: '2022-01-01 08:57:09', 306224552: '2022-01-01 08:57:27', 306222462: '2022-01-01 08:57:46'}"
2265,2265,309441547,307661801,1,4,10,2022-01-01 04:10:00,"[309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801]",2022-01-01 04:12:20.700,140.7,"{309441547: '2022-01-01 04:10:00', 306221950: '2022-01-01 04:10:11', 399384843: '2022-01-01 04:10:23', 306221941: '2022-01-01 04:10:35', 306222676: '2022-01-01 04:10:46', 306221960: '2022-01-01 04:10:58', 306221900: '2022-01-01 04:11:10', 306222385: '2022-01-01 04:11:22', 306222128: '2022-01-01 04:11:33', 307662242: '2022-01-01 04:11:45', 309450366: '2022-01-01 04:11:57', 307662284: '2022-01-01 04:12:08', 307661801: '2022-01-01 04:12:20'}"
2266,2266,306218723,306221802,1,12,39,2022-01-01 12:39:00,"[306218723, 308304289, 306221804, 306221802]",2022-01-01 12:40:54.600,114.6,"{306218723: '2022-01-01 12:39:00', 308304289: '2022-01-01 12:39:38', 306221804: '2022-01-01 12:40:16', 306221802: '2022-01-01 12:40:54'}"
2267,2267,307662149,307662889,1,1,5,2022-01-01 01:05:00,"[307662149, 307661801, 307662284, 307662889]",2022-01-01 01:07:04.600,124.6,"{307662149: '2022-01-01 01:05:00', 307661801: '2022-01-01 01:05:41', 307662284: '2022-01-01 01:06:23', 307662889: '2022-01-01 01:07:04'}"
2268,2268,399384843,306225000,1,18,26,2022-01-01 18:26:00,"[399384843, 306221941, 306222676, 306225115, 306225011, 306225009, 306224552, 306225000]",2022-01-01 18:27:08.200,68.2,"{399384843: '2022-01-01 18:26:00', 306221941: '2022-01-01 18:26:09', 306222676: '2022-01-01 18:26:19', 306225115: '2022-01-01 18:26:29', 306225011: '2022-01-01 18:26:38', 306225009: '2022-01-01 18:26:48', 306224552: '2022-01-01 18:26:58', 306225000: '2022-01-01 18:27:08'}"
2269,2269,306221671,306222383,1,11,53,2022-01-01 11:53:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222383]",2022-01-01 11:54:29.800,89.8,"{306221671: '2022-01-01 11:53:00', 306221807: '2022-01-01 11:53:08', 306221765: '2022-01-01 11:53:17', 306225000: '2022-01-01 11:53:26', 306224552: '2022-01-01 11:53:35', 306225009: '2022-01-01 11:53:44', 306225011: '2022-01-01 11:53:53', 306225115: '2022-01-01 11:54:02', 306221900: '2022-01-01 11:54:11', 306222385: '2022-01-01 11:54:20', 306222383: '2022-01-01 11:54:29'}"
2270,2270,306222676,290333444,1,4,5,2022-01-01 04:05:00,"[306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444]",2022-01-01 04:09:37.200,277.2,"{306222676: '2022-01-01 04:05:00', 306221960: '2022-01-01 04:05:25', 306221900: '2022-01-01 04:05:50', 306222385: '2022-01-01 04:06:15', 306222128: '2022-01-01 04:06:40', 307662242: '2022-01-01 04:07:06', 309450366: '2022-01-01 04:07:31', 307662284: '2022-01-01 04:07:56', 307662889: '2022-01-01 04:08:21', 307663269: '2022-01-01 04:08:46', 304525639: '2022-01-01 04:09:12', 290333444: '2022-01-01 04:09:37'}"
2271,2271,309450366,297675884,1,20,0,2022-01-01 20:00:00,"[309450366, 307662284, 307662889, 307663269, 297675884]",2022-01-01 20:03:37.500,217.5,"{309450366: '2022-01-01 20:00:00', 307662284: '2022-01-01 20:00:54', 307662889: '2022-01-01 20:01:48', 307663269: '2022-01-01 20:02:43', 297675884: '2022-01-01 20:03:37'}"
2272,2272,1633571571,309450366,1,8,54,2022-01-01 08:54:00,"[1633571571, 309450229, 306222128, 307662242, 309450366]",2022-01-01 08:54:30.700,30.7,"{1633571571: '2022-01-01 08:54:00', 309450229: '2022-01-01 08:54:07', 306222128: '2022-01-01 08:54:15', 307662242: '2022-01-01 08:54:23', 309450366: '2022-01-01 08:54:30'}"
2273,2273,307664334,306221765,1,23,52,2022-01-01 23:52:00,"[307664334, 307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765]",2022-01-01 23:58:22.200,382.2,"{307664334: '2022-01-01 23:52:00', 307664242: '2022-01-01 23:52:21', 307664257: '2022-01-01 23:52:42', 290333443: '2022-01-01 23:53:03', 290333444: '2022-01-01 23:53:24', 304525639: '2022-01-01 23:53:46', 307663269: '2022-01-01 23:54:07', 307662889: '2022-01-01 23:54:28', 307662284: '2022-01-01 23:54:49', 309450366: '2022-01-01 23:55:11', 307662242: '2022-01-01 23:55:32', 306222128: '2022-01-01 23:55:53', 306222385: '2022-01-01 23:56:14', 306221900: '2022-01-01 23:56:36', 306225115: '2022-01-01 23:56:57', 306225011: '2022-01-01 23:57:18', 306221653: '2022-01-01 23:57:39', 306225000: '2022-01-01 23:58:00', 306221765: '2022-01-01 23:58:22'}"
2274,2274,307662198,290333400,1,8,28,2022-01-01 08:28:00,"[307662198, 307661801, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 08:32:04.700,244.7,"{307662198: '2022-01-01 08:28:00', 307661801: '2022-01-01 08:28:34', 307662284: '2022-01-01 08:29:09', 307662889: '2022-01-01 08:29:44', 307663269: '2022-01-01 08:30:19', 304525639: '2022-01-01 08:30:54', 290333444: '2022-01-01 08:31:29', 290333400: '2022-01-01 08:32:04'}"
2275,2275,306221671,290333400,1,9,16,2022-01-01 09:16:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 09:21:55.800,355.8,"{306221671: '2022-01-01 09:16:00', 306221807: '2022-01-01 09:16:19', 306221765: '2022-01-01 09:16:39', 306225000: '2022-01-01 09:16:59', 306224552: '2022-01-01 09:17:19', 306225009: '2022-01-01 09:17:38', 306225011: '2022-01-01 09:17:58', 306225115: '2022-01-01 09:18:18', 306221900: '2022-01-01 09:18:38', 306222385: '2022-01-01 09:18:57', 306222128: '2022-01-01 09:19:17', 307662242: '2022-01-01 09:19:37', 309450366: '2022-01-01 09:19:57', 307662284: '2022-01-01 09:20:16', 307662889: '2022-01-01 09:20:36', 307663269: '2022-01-01 09:20:56', 304525639: '2022-01-01 09:21:16', 290333444: '2022-01-01 09:21:36', 290333400: '2022-01-01 09:21:55'}"
2276,2276,306224552,354863308,1,13,17,2022-01-01 13:17:00,"[306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308]",2022-01-01 13:18:32.200,92.2,"{306224552: '2022-01-01 13:17:00', 306225009: '2022-01-01 13:17:10', 306225011: '2022-01-01 13:17:20', 306225115: '2022-01-01 13:17:30', 306221900: '2022-01-01 13:17:40', 306222385: '2022-01-01 13:17:51', 306222128: '2022-01-01 13:18:01', 309450229: '2022-01-01 13:18:11', 1633571571: '2022-01-01 13:18:21', 354863308: '2022-01-01 13:18:32'}"
2277,2277,306219024,290333400,1,19,31,2022-01-01 19:31:00,"[306219024, 306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 19:39:20.200,500.2,"{306219024: '2022-01-01 19:31:00', 306218723: '2022-01-01 19:31:38', 306222462: '2022-01-01 19:32:16', 306226719: '2022-01-01 19:32:55', 309450229: '2022-01-01 19:33:33', 306222128: '2022-01-01 19:34:12', 307662242: '2022-01-01 19:34:50', 309450366: '2022-01-01 19:35:29', 307662284: '2022-01-01 19:36:07', 307662889: '2022-01-01 19:36:46', 307663269: '2022-01-01 19:37:24', 304525639: '2022-01-01 19:38:03', 290333444: '2022-01-01 19:38:41', 290333400: '2022-01-01 19:39:20'}"
2278,2278,307662242,309450340,1,9,32,2022-01-01 09:32:00,"[307662242, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 09:32:29.500,29.5,"{307662242: '2022-01-01 09:32:00', 306222128: '2022-01-01 09:32:07', 309450229: '2022-01-01 09:32:14', 1633571571: '2022-01-01 09:32:22', 309450340: '2022-01-01 09:32:29'}"
2279,2279,307662284,307662198,1,3,18,2022-01-01 03:18:00,"[307662284, 307661801, 307662198]",2022-01-01 03:18:13.500,13.5,"{307662284: '2022-01-01 03:18:00', 307661801: '2022-01-01 03:18:06', 307662198: '2022-01-01 03:18:13'}"
2280,2280,309441547,280324476,1,3,24,2022-01-01 03:24:00,"[309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324476]",2022-01-01 03:30:17.200,377.2,"{309441547: '2022-01-01 03:24:00', 306221950: '2022-01-01 03:24:26', 399384843: '2022-01-01 03:24:53', 306221941: '2022-01-01 03:25:20', 306222676: '2022-01-01 03:25:47', 306221960: '2022-01-01 03:26:14', 306221900: '2022-01-01 03:26:41', 306222385: '2022-01-01 03:27:08', 306222128: '2022-01-01 03:27:35', 307662242: '2022-01-01 03:28:02', 309450366: '2022-01-01 03:28:29', 307662284: '2022-01-01 03:28:56', 307662889: '2022-01-01 03:29:23', 280324485: '2022-01-01 03:29:50', 280324476: '2022-01-01 03:30:17'}"
2281,2281,307662889,307662199,1,11,55,2022-01-01 11:55:00,"[307662889, 307662284, 307661801, 307662198, 307662199]",2022-01-01 11:57:05.400,125.4,"{307662889: '2022-01-01 11:55:00', 307662284: '2022-01-01 11:55:31', 307661801: '2022-01-01 11:56:02', 307662198: '2022-01-01 11:56:34', 307662199: '2022-01-01 11:57:05'}"
2282,2282,306225000,307662198,1,8,1,2022-01-01 08:01:00,"[306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662198]",2022-01-01 08:02:55.500,115.5,"{306225000: '2022-01-01 08:01:00', 306224552: '2022-01-01 08:01:09', 306225009: '2022-01-01 08:01:19', 306225011: '2022-01-01 08:01:28', 306225115: '2022-01-01 08:01:38', 306221900: '2022-01-01 08:01:48', 306222385: '2022-01-01 08:01:57', 306222128: '2022-01-01 08:02:07', 307662242: '2022-01-01 08:02:17', 309450366: '2022-01-01 08:02:26', 307662284: '2022-01-01 08:02:36', 307661801: '2022-01-01 08:02:45', 307662198: '2022-01-01 08:02:55'}"
2283,2283,307664242,297675884,1,20,33,2022-01-01 20:33:00,"[307664242, 307664257, 290333443, 290333444, 304525639, 297675884]",2022-01-01 20:34:11.100,71.1,"{307664242: '2022-01-01 20:33:00', 307664257: '2022-01-01 20:33:14', 290333443: '2022-01-01 20:33:28', 290333444: '2022-01-01 20:33:42', 304525639: '2022-01-01 20:33:56', 297675884: '2022-01-01 20:34:11'}"
2284,2284,291556214,308304288,1,21,6,2022-01-01 21:06:00,"[291556214, 297675884, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 21:13:01.000,421.0,"{291556214: '2022-01-01 21:06:00', 297675884: '2022-01-01 21:06:22', 307663269: '2022-01-01 21:06:44', 307662889: '2022-01-01 21:07:06', 307662284: '2022-01-01 21:07:28', 309450366: '2022-01-01 21:07:50', 307662242: '2022-01-01 21:08:12', 306222128: '2022-01-01 21:08:35', 306222385: '2022-01-01 21:08:57', 306221900: '2022-01-01 21:09:19', 306225115: '2022-01-01 21:09:41', 306225011: '2022-01-01 21:10:03', 306221653: '2022-01-01 21:10:25', 306225000: '2022-01-01 21:10:48', 306221765: '2022-01-01 21:11:10', 306221807: '2022-01-01 21:11:32', 306221802: '2022-01-01 21:11:54', 306221804: '2022-01-01 21:12:16', 308304289: '2022-01-01 21:12:38', 308304288: '2022-01-01 21:13:01'}"
2285,2285,307662284,309450344,1,19,36,2022-01-01 19:36:00,"[307662284, 309450366, 307662242, 306222128, 309450229, 1633571571, 309450340, 309450344]",2022-01-01 19:36:59.900,59.9,"{307662284: '2022-01-01 19:36:00', 309450366: '2022-01-01 19:36:08', 307662242: '2022-01-01 19:36:17', 306222128: '2022-01-01 19:36:25', 309450229: '2022-01-01 19:36:34', 1633571571: '2022-01-01 19:36:42', 309450340: '2022-01-01 19:36:51', 309450344: '2022-01-01 19:36:59'}"
2286,2286,307662242,307662889,1,9,43,2022-01-01 09:43:00,"[307662242, 309450366, 307662284, 307662889]",2022-01-01 09:45:10.100,130.1,"{307662242: '2022-01-01 09:43:00', 309450366: '2022-01-01 09:43:43', 307662284: '2022-01-01 09:44:26', 307662889: '2022-01-01 09:45:10'}"
2287,2287,309450366,291556214,1,15,0,2022-01-01 15:00:00,"[309450366, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 15:04:32.100,272.1,"{309450366: '2022-01-01 15:00:00', 307662284: '2022-01-01 15:00:54', 307662889: '2022-01-01 15:01:48', 307663269: '2022-01-01 15:02:43', 297675884: '2022-01-01 15:03:37', 291556214: '2022-01-01 15:04:32'}"
2288,2288,306219024,306221960,1,11,54,2022-01-01 11:54:00,"[306219024, 306218723, 306222462, 306224552, 306225009, 306225011, 306225115, 306221900, 306221960]",2022-01-01 11:58:08.000,248.0,"{306219024: '2022-01-01 11:54:00', 306218723: '2022-01-01 11:54:31', 306222462: '2022-01-01 11:55:02', 306224552: '2022-01-01 11:55:33', 306225009: '2022-01-01 11:56:04', 306225011: '2022-01-01 11:56:35', 306225115: '2022-01-01 11:57:06', 306221900: '2022-01-01 11:57:37', 306221960: '2022-01-01 11:58:08'}"
2289,2289,309441562,306221807,1,18,36,2022-01-01 18:36:00,"[309441562, 309441547, 306221950, 3023405356, 306221802, 306221807]",2022-01-01 18:38:01.400,121.4,"{309441562: '2022-01-01 18:36:00', 309441547: '2022-01-01 18:36:24', 306221950: '2022-01-01 18:36:48', 3023405356: '2022-01-01 18:37:12', 306221802: '2022-01-01 18:37:37', 306221807: '2022-01-01 18:38:01'}"
2290,2290,306224552,290333443,1,7,50,2022-01-01 07:50:00,"[306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443]",2022-01-01 07:55:30.600,330.6,"{306224552: '2022-01-01 07:50:00', 306225009: '2022-01-01 07:50:23', 306225011: '2022-01-01 07:50:47', 306225115: '2022-01-01 07:51:10', 306221900: '2022-01-01 07:51:34', 306222385: '2022-01-01 07:51:58', 306222128: '2022-01-01 07:52:21', 307662242: '2022-01-01 07:52:45', 309450366: '2022-01-01 07:53:08', 307662284: '2022-01-01 07:53:32', 307662889: '2022-01-01 07:53:56', 307663269: '2022-01-01 07:54:19', 304525639: '2022-01-01 07:54:43', 290333444: '2022-01-01 07:55:06', 290333443: '2022-01-01 07:55:30'}"
2291,2291,307661801,3023405360,1,3,42,2022-01-01 03:42:00,"[307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 3023405360]",2022-01-01 03:44:03.800,123.8,"{307661801: '2022-01-01 03:42:00', 307662284: '2022-01-01 03:42:09', 309450366: '2022-01-01 03:42:19', 307662242: '2022-01-01 03:42:28', 306222128: '2022-01-01 03:42:38', 306222385: '2022-01-01 03:42:47', 306221900: '2022-01-01 03:42:57', 306225115: '2022-01-01 03:43:06', 306225011: '2022-01-01 03:43:16', 306225009: '2022-01-01 03:43:25', 306224552: '2022-01-01 03:43:35', 306225000: '2022-01-01 03:43:44', 306221765: '2022-01-01 03:43:54', 3023405360: '2022-01-01 03:44:03'}"
2292,2292,3023405360,290333400,1,14,12,2022-01-01 14:12:00,"[3023405360, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 14:17:46.300,346.3,"{3023405360: '2022-01-01 14:12:00', 306221765: '2022-01-01 14:12:20', 306225000: '2022-01-01 14:12:40', 306224552: '2022-01-01 14:13:01', 306225009: '2022-01-01 14:13:21', 306225011: '2022-01-01 14:13:41', 306225115: '2022-01-01 14:14:02', 306221900: '2022-01-01 14:14:22', 306222385: '2022-01-01 14:14:42', 306222128: '2022-01-01 14:15:03', 307662242: '2022-01-01 14:15:23', 309450366: '2022-01-01 14:15:44', 307662284: '2022-01-01 14:16:04', 307662889: '2022-01-01 14:16:24', 307663269: '2022-01-01 14:16:45', 304525639: '2022-01-01 14:17:05', 290333444: '2022-01-01 14:17:25', 290333400: '2022-01-01 14:17:46'}"
2293,2293,306221900,280430536,1,21,13,2022-01-01 21:13:00,"[306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 280430536]",2022-01-01 21:14:19.800,79.8,"{306221900: '2022-01-01 21:13:00', 306222385: '2022-01-01 21:13:11', 306222128: '2022-01-01 21:13:22', 307662242: '2022-01-01 21:13:34', 309450366: '2022-01-01 21:13:45', 307662284: '2022-01-01 21:13:57', 307661801: '2022-01-01 21:14:08', 280430536: '2022-01-01 21:14:19'}"
2294,2294,306221671,309441547,1,9,37,2022-01-01 09:37:00,"[306221671, 306221807, 306221802, 3023405356, 306221950, 309441547]",2022-01-01 09:39:08.000,128.0,"{306221671: '2022-01-01 09:37:00', 306221807: '2022-01-01 09:37:25', 306221802: '2022-01-01 09:37:51', 3023405356: '2022-01-01 09:38:16', 306221950: '2022-01-01 09:38:42', 309441547: '2022-01-01 09:39:08'}"
2295,2295,290333400,306221804,1,0,0,2022-01-01 00:00:00,"[290333400, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807, 306221802, 306221804]",2022-01-01 00:06:03.000,363.0,"{290333400: '2022-01-01 00:00:00', 290333444: '2022-01-01 00:00:19', 304525639: '2022-01-01 00:00:38', 307663269: '2022-01-01 00:00:57', 307662889: '2022-01-01 00:01:16', 307662284: '2022-01-01 00:01:35', 309450366: '2022-01-01 00:01:54', 307662242: '2022-01-01 00:02:13', 306222128: '2022-01-01 00:02:32', 306222385: '2022-01-01 00:02:51', 306221900: '2022-01-01 00:03:11', 306225115: '2022-01-01 00:03:30', 306225011: '2022-01-01 00:03:49', 306225009: '2022-01-01 00:04:08', 306224552: '2022-01-01 00:04:27', 306225000: '2022-01-01 00:04:46', 306221765: '2022-01-01 00:05:05', 306221807: '2022-01-01 00:05:24', 306221802: '2022-01-01 00:05:43', 306221804: '2022-01-01 00:06:03'}"
